meter_id,region,daily_kw,date
M-00022,SOUTH,85.73,2026-01-05
M-00216,SOUTH,20.79,2026-01-11
M-00464,SOUTH,69.35,2026-01-06
M-00181,NORTH,17.2,2026-01-07
M-01672,SOUTH,306.29,2026-01-29
M-01101,WEST,22.97,2026-01-01
M-00532,WEST,15.81,2026-01-29
M-01608,SOUTH,23.02,2026-01-02
M-00154,WEST,22.2,2026-01-09
M-00675,EAST,67.28,2026-01-23
M-00553,WEST,14.79,2026-01-23
M-00349,SOUTH,19.94,2026-01-30
M-00259,NORTH,473.31,2026-01-11
M-01766,NORTH,18.11,2026-01-05
M-01979,NORTH,12.35,2026-01-29
M-00847,EAST,389.59,2026-01-21
M-01081,NORTH,12.3,2026-01-08
M-01184,WEST,9.39,2026-01-16
M-00660,WEST,273.7,2026-01-25
M-01497,EAST,12.21,2026-01-16
M-00607,WEST,20.09,2026-01-23
M-00170,NORTH,12.88,2026-01-12
M-01351,WEST,16.03,2026-01-21
M-01506,NORTH,426.95,2026-01-28
M-01991,NORTH,89.94,2026-01-16
M-00124,WEST,13.25,2026-01-07
M-01677,NORTH,18.16,2026-01-13
M-00385,EAST,91.91,2026-01-16
M-01210,EAST,19.13,2026-01-25
M-01081,NORTH,13.92,2026-01-17
M-00639,NORTH,337.28,2026-01-23
M-00930,SOUTH,19.82,2026-01-21
M-01873,EAST,20.64,2026-01-05
M-00449,WEST,13.2,2026-01-30
M-01778,SOUTH,23.54,2026-01-20
M-01052,SOUTH,18.33,2026-01-07
M-00570,WEST,10.86,2026-01-14
M-00337,WEST,375.3,2026-01-22
M-01328,WEST,23.1,2026-01-04
M-00302,WEST,100.02,2026-01-15
M-00493,NORTH,14.87,2026-01-01
M-01832,NORTH,86.18,2026-01-15
M-01356,EAST,87.83,2026-01-17
M-00928,WEST,17.4,2026-01-12
M-00173,WEST,114.03,2026-01-12
M-00884,SOUTH,19.86,2026-01-07
M-01041,NORTH,20.59,2026-01-11
M-00109,EAST,17.83,2026-01-15
M-01329,SOUTH,12.81,2026-01-13
M-01500,SOUTH,16.01,2026-01-30
M-00825,EAST,19.05,2026-01-06
M-01217,WEST,70.38,2026-01-09
M-00888,EAST,17.42,2026-01-04
M-01396,EAST,323.48,2026-01-02
M-00450,NORTH,12.57,2026-01-04
M-00109,EAST,20.07,2026-01-29
M-00135,SOUTH,18.47,2026-01-18
M-00207,SOUTH,432.92,2026-01-09
M-01467,NORTH,21.72,2026-01-13
M-00803,WEST,14.36,2026-01-13
M-01802,NORTH,20.61,2026-01-23
M-00550,WEST,19.3,2026-01-16
M-00712,EAST,22.56,2026-01-21
M-00590,EAST,14.39,2026-01-23
M-00194,WEST,73.2,2026-01-06
M-01031,WEST,17.06,2026-01-30
M-00626,EAST,15.07,2026-01-28
M-01857,EAST,85.79,2026-01-23
M-00143,NORTH,20.34,2026-01-06
M-00384,NORTH,90.7,2026-01-11
M-00027,NORTH,17.12,2026-01-22
M-00972,EAST,17.15,2026-01-14
M-00541,SOUTH,454.02,2026-01-29
M-00158,SOUTH,74.25,2026-01-06
M-01217,WEST,62.46,2026-01-12
M-01986,EAST,72.21,2026-01-16
M-00507,EAST,77.63,2026-01-16
M-00225,SOUTH,91.93,2026-01-02
M-00596,WEST,14.83,2026-01-27
M-00468,SOUTH,13.47,2026-01-17
M-01588,WEST,17.91,2026-01-04
M-00205,SOUTH,88.83,2026-01-10
M-01005,NORTH,15.7,2026-01-24
M-00719,WEST,17.86,2026-01-18
M-00747,EAST,99.7,2026-01-15
M-00028,EAST,15.45,2026-01-27
M-01826,SOUTH,21.4,2026-01-17
M-01587,NORTH,21.62,2026-01-22
M-01221,WEST,13.44,2026-01-16
M-00231,WEST,16.29,2026-01-09
M-00043,NORTH,13.99,2026-01-05
M-00841,NORTH,19.61,2026-01-28
M-00732,NORTH,26.5,2026-01-16
M-00064,SOUTH,14.32,2026-01-08
M-00883,EAST,16.05,2026-01-12
M-00423,EAST,23.15,2026-01-24
M-00774,SOUTH,100.27,2026-01-21
M-00222,EAST,17.43,2026-01-31
M-01116,SOUTH,14.5,2026-01-29
M-01869,SOUTH,110.97,2026-01-15
M-00359,WEST,17.56,2026-01-09
M-01865,NORTH,16.59,2026-01-22
M-01207,NORTH,94.3,2026-01-14
M-01936,SOUTH,413.35,2026-01-09
M-01066,NORTH,18.73,2026-01-23
M-00704,WEST,15.81,2026-01-27
M-00932,WEST,16.13,2026-01-19
M-01983,SOUTH,18.59,2026-01-26
M-01986,EAST,74.85,2026-01-01
M-01022,NORTH,16.81,2026-01-30
M-00308,SOUTH,10.15,2026-01-17
M-01980,NORTH,71.58,2026-01-10
M-00622,WEST,15.2,2026-01-16
M-00591,EAST,85.7,2026-01-03
M-00084,WEST,17.54,2026-01-07
M-00580,WEST,402.63,2026-01-27
M-00627,SOUTH,82.67,2026-01-01
M-00882,EAST,17.95,2026-01-12
M-00515,NORTH,84.61,2026-01-05
M-00718,SOUTH,16.89,2026-01-29
M-01363,SOUTH,23.23,2026-01-31
M-01575,WEST,435.01,2026-01-18
M-00555,SOUTH,18.95,2026-01-05
M-01502,EAST,12.5,2026-01-07
M-00596,WEST,20.5,2026-01-08
M-00066,EAST,93.8,2026-01-16
M-01390,NORTH,17.16,2026-01-21
M-00792,EAST,13.29,2026-01-14
M-01829,EAST,101.35,2026-01-09
M-01885,EAST,16.63,2026-01-10
M-00893,NORTH,17.05,2026-01-22
M-01794,NORTH,18.5,2026-01-11
M-01573,NORTH,16.61,2026-01-07
M-00513,NORTH,16.44,2026-01-05
M-00625,NORTH,18.9,2026-01-03
M-00609,SOUTH,20.69,2026-01-19
M-00376,WEST,11.12,2026-01-13
M-01603,WEST,87.88,2026-01-29
M-01079,EAST,16.95,2026-01-15
M-01422,SOUTH,13.9,2026-01-11
M-00733,WEST,84.54,2026-01-15
M-00726,WEST,11.26,2026-01-14
M-00945,NORTH,91.79,2026-01-01
M-01869,SOUTH,106.46,2026-01-18
M-00182,WEST,88.6,2026-01-25
M-00288,EAST,103.68,2026-01-20
M-01189,NORTH,15.38,2026-01-17
M-00765,EAST,321.98,2026-01-05
M-01798,WEST,326.92,2026-01-10
M-00110,EAST,18.79,2026-01-25
M-01373,WEST,16.84,2026-01-01
