meter_id,region,daily_kw,date
M-00852,NORTH,20.73,2026-03-06
M-01230,NORTH,72.96,2026-03-12
M-00032,WEST,21.46,2026-03-11
M-01284,WEST,74.53,2026-03-13
M-01080,NORTH,15.39,2026-03-31
M-00734,SOUTH,19.71,2026-03-13
M-00411,SOUTH,21.17,2026-03-23
M-01853,NORTH,19.23,2026-03-02
M-01256,NORTH,21.18,2026-03-23
M-00937,SOUTH,17.92,2026-03-22
M-00320,WEST,16.54,2026-03-12
M-00121,EAST,511.47,2026-03-01
M-01062,EAST,14.25,2026-03-06
M-01006,WEST,21.66,2026-03-07
M-00389,SOUTH,18.5,2026-03-07
M-01848,SOUTH,80.63,2026-03-09
M-01621,NORTH,87.44,2026-03-18
M-00052,EAST,19.17,2026-03-02
M-00399,SOUTH,11.7,2026-03-26
M-00839,WEST,78.07,2026-03-28
M-00828,WEST,11.96,2026-03-02
M-00584,EAST,404.0,2026-03-27
M-00520,NORTH,18.14,2026-03-31
M-01465,EAST,21.84,2026-03-17
M-00828,WEST,14.26,2026-03-03
M-01811,EAST,107.42,2026-03-08
M-01675,EAST,81.21,2026-03-31
M-00261,NORTH,21.99,2026-03-11
M-01036,EAST,10.82,2026-03-15
M-00131,NORTH,15.34,2026-03-28
M-00058,SOUTH,70.75,2026-03-14
M-00137,EAST,75.52,2026-03-02
M-01256,NORTH,13.74,2026-03-06
M-01940,EAST,20.37,2026-03-15
M-01485,EAST,18.81,2026-03-15
M-01611,EAST,94.03,2026-03-01
M-01150,NORTH,94.86,2026-03-06
M-01847,NORTH,19.34,2026-03-01
M-00536,WEST,408.28,2026-03-21
M-00058,SOUTH,77.63,2026-03-03
M-00090,NORTH,437.02,2026-03-30
M-01967,WEST,345.34,2026-03-22
M-01283,SOUTH,320.81,2026-03-17
M-01761,SOUTH,19.88,2026-03-12
M-01847,NORTH,21.14,2026-03-11
M-00981,SOUTH,461.16,2026-03-23
M-00099,NORTH,17.66,2026-03-18
M-00187,NORTH,393.14,2026-03-25
M-01687,WEST,97.63,2026-03-25
M-00440,EAST,16.47,2026-03-03
M-01358,NORTH,391.67,2026-03-30
M-00097,SOUTH,80.34,2026-03-26
M-00839,WEST,95.68,2026-03-02
M-00388,NORTH,17.44,2026-03-05
M-00378,NORTH,18.47,2026-03-18
M-00505,SOUTH,18.77,2026-03-18
M-00150,WEST,105.3,2026-03-02
M-00468,SOUTH,22.89,2026-03-09
M-00468,SOUTH,15.54,2026-03-30
M-00090,NORTH,335.6,2026-03-24
M-00584,EAST,575.67,2026-03-19
M-00889,NORTH,79.79,2026-03-23
,SOUTH,369.18,2026-03-24
,NORTH,318.85,2026-03-02
M-01204,NORTH,18.28,2026-03-23
M-01230,NORTH,91.63,2026-03-28
M-00169,WEST,18.17,2026-03-02
M-00589,WEST,22.29,2026-03-17
M-00021,EAST,20.09,2026-03-13
M-01868,EAST,16.19,2026-03-12
M-01463,NORTH,20.67,2026-03-15
M-01785,WEST,79.54,2026-03-04
M-00454,NORTH,436.33,2026-03-01
M-00406,NORTH,18.76,2026-03-14
M-01551,EAST,15.42,2026-03-20
,SOUTH,293.11,2026-03-31
M-00797,WEST,18.5,2026-03-31
M-01853,NORTH,18.09,2026-03-18
M-01090,WEST,25.0,2026-03-20
M-00643,WEST,435.13,2026-03-28
M-01249,NORTH,18.9,2026-03-14
M-01223,NORTH,20.59,2026-03-29
M-01424,EAST,89.47,2026-03-27
M-01001,SOUTH,13.62,2026-03-29
,SOUTH,351.71,2026-03-30
M-01285,SOUTH,90.24,2026-03-17
M-01284,WEST,78.0,2026-03-10
M-00239,WEST,19.75,2026-03-10
M-01686,EAST,20.63,2026-03-07
M-01688,NORTH,17.42,2026-03-23
M-01424,EAST,78.99,2026-03-20
M-01734,WEST,19.9,2026-03-07
M-01095,SOUTH,15.84,2026-03-27
M-01274,EAST,19.9,2026-03-31
M-00440,EAST,18.89,2026-03-30
M-00570,WEST,9.4,2026-03-31
M-01800,NORTH,84.24,2026-03-22
M-01996,EAST,92.26,2026-03-21
M-01719,SOUTH,14.92,2026-03-20
M-00892,EAST,17.34,2026-03-24
M-01516,EAST,12.8,2026-03-10
M-00918,EAST,92.56,2026-03-22
M-00457,WEST,17.84,2026-03-11
M-01432,EAST,462.05,2026-03-24
M-01880,NORTH,24.9,2026-03-06
M-01868,EAST,15.62,2026-03-12
M-01460,EAST,18.19,2026-03-31
M-01256,NORTH,24.59,2026-03-03
M-00810,SOUTH,19.92,2026-03-13
,EAST,188.05,2026-03-15
M-00326,WEST,15.3,2026-03-30
M-01875,EAST,62.26,2026-03-13
M-01875,EAST,85.09,2026-03-24
M-00021,EAST,20.41,2026-03-08
M-01036,EAST,17.17,2026-03-16
M-00678,WEST,13.11,2026-03-20
M-00145,WEST,21.89,2026-03-31
M-00536,WEST,433.14,2026-03-03
M-00824,WEST,20.12,2026-03-12
,NORTH,288.48,2026-03-30
M-01394,NORTH,61.62,2026-03-06
M-00183,SOUTH,17.75,2026-03-11
M-00920,EAST,15.59,2026-03-28
M-00659,WEST,11.17,2026-03-28
M-01627,NORTH,50.68,2026-03-05
M-01249,NORTH,20.2,2026-03-09
M-00627,SOUTH,94.55,2026-03-22
M-00718,SOUTH,17.1,2026-03-19
M-01112,EAST,528.14,2026-03-10
M-01455,NORTH,16.2,2026-03-07
M-00657,SOUTH,357.84,2026-03-22
M-01460,EAST,18.81,2026-03-04
M-00734,SOUTH,21.82,2026-03-24
M-01943,NORTH,88.44,2026-03-27
M-00099,NORTH,18.86,2026-03-12
M-00414,EAST,19.06,2026-03-03
M-00779,WEST,17.7,2026-03-12
M-00762,SOUTH,19.55,2026-03-24
M-00223,WEST,20.46,2026-03-15
M-00906,WEST,15.94,2026-03-02
M-01790,NORTH,16.99,2026-03-21
M-01887,EAST,390.56,2026-03-23
M-00848,WEST,21.54,2026-03-08
M-00961,WEST,68.33,2026-03-15
M-00536,WEST,374.84,2026-03-07
M-00491,WEST,19.4,2026-03-04
M-01154,EAST,11.66,2026-03-25
M-00520,NORTH,17.34,2026-03-27
M-00809,NORTH,440.69,2026-03-30
M-01509,NORTH,17.6,2026-03-21
M-01737,EAST,23.92,2026-03-16
M-00789,NORTH,19.38,2026-03-24
M-01455,NORTH,19.17,2026-03-28
M-00797,WEST,20.77,2026-03-14
,EAST,117.22,2026-03-19
M-01020,WEST,86.08,2026-03-13
M-01564,SOUTH,16.12,2026-03-16
M-01351,WEST,18.57,2026-03-20
M-01844,WEST,19.7,2026-03-17
M-00621,NORTH,18.52,2026-03-21
M-01652,EAST,17.65,2026-03-26
M-01579,SOUTH,11.1,2026-03-12
M-01866,NORTH,11.1,2026-03-30
M-01095,SOUTH,20.42,2026-03-27
M-01691,EAST,21.37,2026-03-29
M-01980,NORTH,97.12,2026-03-16
M-00381,EAST,18.02,2026-03-26
M-00589,WEST,18.42,2026-03-17
M-01351,WEST,20.82,2026-03-16
M-00187,NORTH,353.74,2026-03-17
M-00293,EAST,17.05,2026-03-26
M-00085,WEST,19.78,2026-03-07
M-00892,EAST,13.24,2026-03-01
M-01170,EAST,15.99,2026-03-28
M-00116,WEST,92.22,2026-03-08
M-00779,WEST,16.33,2026-03-06
M-01261,WEST,14.57,2026-03-22
M-01559,SOUTH,104.13,2026-03-18
M-00343,EAST,74.96,2026-03-16
M-01814,SOUTH,85.16,2026-03-07
M-00440,EAST,16.57,2026-03-23
M-01940,EAST,23.79,2026-03-17
,NORTH,378.42,2026-03-10
M-01844,WEST,16.21,2026-03-12
M-00131,NORTH,20.81,2026-03-22
M-01102,NORTH,22.09,2026-03-06
M-01000,WEST,15.83,2026-03-27
M-00852,NORTH,19.48,2026-03-07
M-00187,NORTH,458.0,2026-03-29
M-00172,EAST,11.21,2026-03-28
M-01090,WEST,18.82,2026-03-02
M-00893,NORTH,16.95,2026-03-09
M-01015,SOUTH,22.01,2026-03-08
M-01394,NORTH,85.75,2026-03-25
M-00598,EAST,17.8,2026-03-22
M-00235,EAST,86.88,2026-03-06
M-01868,EAST,15.78,2026-03-13
M-01707,WEST,17.88,2026-03-22
M-01178,NORTH,17.15,2026-03-16
,EAST,129.46,2026-03-03
M-01090,WEST,20.0,2026-03-12
M-01875,EAST,99.82,2026-03-30
M-00559,WEST,19.53,2026-03-14
M-00377,EAST,19.08,2026-03-24
M-00092,WEST,17.52,2026-03-19
M-00411,SOUTH,13.12,2026-03-02
M-00290,WEST,12.07,2026-03-26
M-01412,WEST,102.06,2026-03-22
,WEST,52.57,2026-03-24
M-01204,NORTH,24.45,2026-03-10
M-01074,SOUTH,9.29,2026-03-14
M-00343,EAST,75.75,2026-03-15
M-01734,WEST,15.1,2026-03-17
M-01551,EAST,19.94,2026-03-06
M-01421,EAST,18.57,2026-03-25
M-00809,NORTH,531.89,2026-03-21
M-01661,NORTH,15.62,2026-03-19
M-00700,EAST,87.86,2026-03-20
M-00718,SOUTH,16.26,2026-03-21
M-01285,SOUTH,89.5,2026-03-29
M-01455,NORTH,19.07,2026-03-21
M-00559,WEST,21.51,2026-03-10
M-01996,EAST,74.48,2026-03-21
M-00417,EAST,13.82,2026-03-04
M-00356,WEST,18.74,2026-03-27
,EAST,245.71,2026-03-13
M-01880,NORTH,18.71,2026-03-19
M-01716,SOUTH,321.53,2026-03-01
M-00598,EAST,18.53,2026-03-15
M-01455,NORTH,13.6,2026-03-16
M-00399,SOUTH,11.15,2026-03-15
M-01455,NORTH,18.87,2026-03-27
M-01846,NORTH,17.23,2026-03-14
M-01351,WEST,17.89,2026-03-01
M-01596,SOUTH,20.42,2026-03-11
M-00469,EAST,19.13,2026-03-13
M-00131,NORTH,21.42,2026-03-14
M-00981,SOUTH,391.64,2026-03-21
M-01230,NORTH,87.22,2026-03-05
M-00457,WEST,18.31,2026-03-23
M-00224,WEST,93.53,2026-03-24
,EAST,178.13,2026-03-06
M-00961,WEST,77.58,2026-03-10
M-00412,WEST,18.95,2026-03-28
M-00291,WEST,100.35,2026-03-18
M-00021,EAST,16.11,2026-03-20
M-01880,NORTH,15.53,2026-03-10
M-01853,NORTH,19.48,2026-03-28
M-01227,NORTH,17.93,2026-03-09
M-01394,NORTH,74.08,2026-03-20
M-00377,EAST,21.24,2026-03-25
M-00595,SOUTH,10.95,2026-03-09
M-01716,SOUTH,439.19,2026-03-29
M-00086,SOUTH,15.67,2026-03-17
M-00598,EAST,18.91,2026-03-19
M-00584,EAST,459.55,2026-03-05
M-00378,NORTH,17.69,2026-03-19
M-00313,SOUTH,16.13,2026-03-21
M-00652,EAST,12.54,2026-03-04
M-01005,NORTH,14.88,2026-03-31
,WEST,68.9,2026-03-23
M-00172,EAST,12.15,2026-03-10
M-00431,EAST,14.93,2026-03-12
M-01465,EAST,15.9,2026-03-19
M-01611,EAST,95.48,2026-03-02
M-01211,SOUTH,393.96,2026-03-28
M-01178,NORTH,21.31,2026-03-05
M-00454,NORTH,312.87,2026-03-05
M-00520,NORTH,15.96,2026-03-04
M-01150,NORTH,92.25,2026-03-11
M-00520,NORTH,23.17,2026-03-17
M-01621,NORTH,91.17,2026-03-21
M-00078,NORTH,21.32,2026-03-31
,WEST,485.57,2026-03-03
M-00937,SOUTH,19.97,2026-03-12
M-01688,NORTH,17.28,2026-03-09
M-00376,WEST,11.42,2026-03-08
M-01847,NORTH,18.74,2026-03-12
,SOUTH,151.83,2026-03-06
M-01516,EAST,13.47,2026-03-05
,SOUTH,101.48,2026-03-15
M-00493,NORTH,21.36,2026-03-14
M-01007,SOUTH,19.95,2026-03-15
M-01906,NORTH,18.23,2026-03-17
M-00137,EAST,88.12,2026-03-01
,EAST,356.82,2026-03-29
M-00762,SOUTH,14.7,2026-03-13
M-00187,NORTH,485.19,2026-03-03
M-00139,EAST,22.0,2026-03-15
M-01178,NORTH,16.3,2026-03-02
M-01926,NORTH,86.76,2026-03-02
M-01761,SOUTH,19.4,2026-03-31
,SOUTH,408.46,2026-03-20
M-01099,WEST,8.71,2026-03-13
M-01947,WEST,18.04,2026-03-25
M-00356,WEST,13.63,2026-03-07
M-01485,EAST,21.77,2026-03-08
,NORTH,71.55,2026-03-13
M-01007,SOUTH,17.86,2026-03-07
M-00386,SOUTH,18.24,2026-03-09
M-01686,EAST,19.89,2026-03-03
M-00627,SOUTH,78.53,2026-03-15
M-00386,SOUTH,15.5,2026-03-15
M-01940,EAST,18.6,2026-03-12
M-00635,EAST,14.35,2026-03-08
M-01868,EAST,19.79,2026-03-07
M-00097,SOUTH,101.2,2026-03-30
M-00899,WEST,374.29,2026-03-16
M-01661,NORTH,17.28,2026-03-07
M-01401,WEST,21.22,2026-03-15
M-00899,WEST,442.7,2026-03-26
M-00086,SOUTH,14.41,2026-03-31
M-01401,WEST,20.32,2026-03-10
M-00264,SOUTH,106.83,2026-03-24
M-00595,SOUTH,13.19,2026-03-22
M-00961,WEST,80.9,2026-03-27
M-00898,NORTH,7.5,2026-03-11
M-01465,EAST,21.73,2026-03-20
M-01975,EAST,13.95,2026-03-30
M-00235,EAST,74.87,2026-03-18
M-01686,EAST,20.6,2026-03-05
M-00469,EAST,16.3,2026-03-28
M-00721,NORTH,10.81,2026-03-05
M-01719,SOUTH,19.16,2026-03-23
M-01001,SOUTH,14.61,2026-03-25
M-00239,WEST,21.73,2026-03-05
M-01652,EAST,15.79,2026-03-08
M-01137,NORTH,12.26,2026-03-26
M-00589,WEST,15.15,2026-03-03
M-01065,EAST,20.19,2026-03-17
,EAST,491.35,2026-03-18
M-00187,NORTH,467.48,2026-03-22
M-01551,EAST,17.17,2026-03-27
M-01450,EAST,18.24,2026-03-26
M-01460,EAST,15.95,2026-03-19
M-00422,SOUTH,16.54,2026-03-23
M-00420,WEST,82.48,2026-03-04
M-00097,SOUTH,57.91,2026-03-06
M-01261,WEST,22.22,2026-03-08
M-01734,WEST,16.49,2026-03-06
M-00022,SOUTH,89.53,2026-03-04
M-01358,NORTH,391.96,2026-03-22
M-00010,EAST,14.73,2026-03-28
M-01790,NORTH,15.89,2026-03-24
M-01888,EAST,437.18,2026-03-10
M-01814,SOUTH,77.16,2026-03-29
M-00734,SOUTH,16.26,2026-03-16
M-00899,WEST,533.67,2026-03-30
M-00678,WEST,13.24,2026-03-01
M-01413,SOUTH,12.72,2026-03-25
M-00389,SOUTH,22.15,2026-03-11
M-01947,WEST,20.0,2026-03-16
M-01975,EAST,9.96,2026-03-07
M-00420,WEST,95.89,2026-03-14
M-01102,NORTH,14.97,2026-03-11
M-00356,WEST,18.93,2026-03-30
M-01844,WEST,19.1,2026-03-13
M-00278,SOUTH,85.57,2026-03-05
M-01432,EAST,479.53,2026-03-24
M-01532,EAST,18.45,2026-03-19
M-00808,SOUTH,15.62,2026-03-30
M-00937,SOUTH,22.85,2026-03-02
M-00420,WEST,77.43,2026-03-19
M-00245,EAST,21.66,2026-03-08
M-01844,WEST,16.99,2026-03-20
M-00721,NORTH,11.12,2026-03-02
M-01119,WEST,79.96,2026-03-17
,EAST,53.06,2026-03-07
M-00454,NORTH,461.97,2026-03-21
M-01719,SOUTH,21.4,2026-03-28
M-01112,EAST,442.27,2026-03-03
M-00278,SOUTH,88.25,2026-03-31
M-01318,SOUTH,91.56,2026-03-12
M-01571,EAST,15.08,2026-03-23
M-01844,WEST,13.22,2026-03-28
M-01424,EAST,46.65,2026-03-10
M-01005,NORTH,16.14,2026-03-25
M-01943,NORTH,77.47,2026-03-02
M-01394,NORTH,99.4,2026-03-25
M-00290,WEST,13.72,2026-03-19
M-00293,EAST,18.71,2026-03-15
M-00172,EAST,12.05,2026-03-11
M-00237,WEST,20.34,2026-03-21
M-01100,NORTH,17.97,2026-03-04
M-00589,WEST,13.34,2026-03-07
M-00721,NORTH,12.76,2026-03-30
M-00629,NORTH,442.43,2026-03-06
M-01975,EAST,14.74,2026-03-02
M-01412,WEST,87.09,2026-03-18
M-00659,WEST,11.59,2026-03-17
M-00462,NORTH,21.05,2026-03-25
M-00659,WEST,15.03,2026-03-15
M-01516,EAST,13.92,2026-03-19
M-00468,SOUTH,15.06,2026-03-21
M-01513,SOUTH,16.49,2026-03-04
M-00121,EAST,540.36,2026-03-14
M-01095,SOUTH,19.93,2026-03-23
,NORTH,177.18,2026-03-07
M-01888,EAST,379.1,2026-03-07
M-00491,WEST,20.89,2026-03-11
M-01872,EAST,18.78,2026-03-29
M-01015,SOUTH,16.01,2026-03-18
M-01000,WEST,16.48,2026-03-14
M-00058,SOUTH,82.52,2026-03-22
M-01154,EAST,13.69,2026-03-23
M-01062,EAST,19.0,2026-03-25
M-00032,WEST,19.06,2026-03-18
M-00366,NORTH,16.69,2026-03-29
M-00235,EAST,72.75,2026-03-07
M-01421,EAST,13.05,2026-03-14
M-00278,SOUTH,66.91,2026-03-29
M-00360,NORTH,11.91,2026-03-30
M-00343,EAST,91.22,2026-03-08
M-01394,NORTH,97.59,2026-03-31
M-00290,WEST,13.15,2026-03-22
M-01112,EAST,413.13,2026-03-07
M-01844,WEST,20.73,2026-03-17
M-00454,NORTH,465.84,2026-03-12
M-00961,WEST,83.34,2026-03-03
M-01509,NORTH,13.66,2026-03-23
M-00121,EAST,308.72,2026-03-16
M-00203,WEST,21.19,2026-03-14
M-01572,EAST,12.5,2026-03-21
M-00514,EAST,386.12,2026-03-17
M-01667,EAST,18.02,2026-03-05
M-01811,EAST,90.04,2026-03-31
M-00074,SOUTH,21.62,2026-03-12
M-00816,EAST,75.35,2026-03-19
M-01889,NORTH,10.53,2026-03-22
M-00086,SOUTH,11.61,2026-03-23
M-01532,EAST,17.21,2026-03-23
M-01100,NORTH,15.49,2026-03-18
M-00058,SOUTH,75.9,2026-03-27
M-01339,EAST,16.37,2026-03-15
M-01913,WEST,13.26,2026-03-06
M-00454,NORTH,346.69,2026-03-20
M-01559,SOUTH,83.81,2026-03-15
M-00113,EAST,17.74,2026-03-19
M-01878,WEST,14.43,2026-03-05
M-01957,SOUTH,19.28,2026-03-14
M-00866,WEST,97.63,2026-03-20
M-01878,WEST,19.12,2026-03-18
,WEST,156.96,2026-03-22
M-00314,WEST,15.76,2026-03-19
M-01693,NORTH,21.0,2026-03-03
M-01790,NORTH,19.58,2026-03-28
M-01957,SOUTH,13.41,2026-03-15
M-01062,EAST,14.22,2026-03-07
M-00899,WEST,409.43,2026-03-18
M-00049,SOUTH,20.25,2026-03-19
M-00493,NORTH,17.96,2026-03-10
M-00099,NORTH,16.31,2026-03-13
M-01872,EAST,15.23,2026-03-31
M-01864,EAST,18.76,2026-03-15
,WEST,148.49,2026-03-20
M-00734,SOUTH,19.27,2026-03-27
M-00678,WEST,15.99,2026-03-17
M-00381,EAST,17.56,2026-03-01
M-01888,EAST,383.35,2026-03-22
M-00559,WEST,17.22,2026-03-16
M-01888,EAST,336.96,2026-03-24
M-00049,SOUTH,16.82,2026-03-18
M-00424,EAST,24.13,2026-03-15
M-01627,NORTH,87.66,2026-03-02
,NORTH,341.43,2026-03-24
M-00343,EAST,106.43,2026-03-25
M-01740,SOUTH,21.38,2026-03-01
M-01230,NORTH,80.62,2026-03-09
M-01402,SOUTH,18.79,2026-03-27
M-00360,NORTH,10.04,2026-03-10
M-00377,EAST,13.04,2026-03-02
M-00172,EAST,15.4,2026-03-21
M-00078,NORTH,14.94,2026-03-06
M-01351,WEST,21.74,2026-03-07
M-00627,SOUTH,88.51,2026-03-02
M-01274,EAST,15.67,2026-03-05
M-00203,WEST,24.72,2026-03-13
M-00570,WEST,14.21,2026-03-30
M-00264,SOUTH,80.42,2026-03-06
M-01546,EAST,340.23,2026-03-05
M-01726,WEST,496.99,2026-03-20
M-00378,NORTH,22.09,2026-03-25
M-00721,NORTH,15.17,2026-03-04
M-00839,WEST,87.61,2026-03-21
M-01686,EAST,24.23,2026-03-26
,WEST,157.12,2026-03-29
M-00360,NORTH,11.24,2026-03-12
M-00245,EAST,22.6,2026-03-11
M-01463,NORTH,15.72,2026-03-16
M-01081,NORTH,11.67,2026-03-10
M-00389,SOUTH,18.32,2026-03-27
M-00657,SOUTH,457.23,2026-03-01
M-01001,SOUTH,19.2,2026-03-03
M-01090,WEST,19.24,2026-03-30
M-00078,NORTH,18.39,2026-03-05
M-00981,SOUTH,529.06,2026-03-16
M-00678,WEST,14.7,2026-03-08
M-00802,EAST,402.22,2026-03-11
M-01800,NORTH,77.64,2026-03-19
M-00058,SOUTH,82.39,2026-03-22
M-01703,WEST,17.46,2026-03-13
M-01576,NORTH,15.73,2026-03-11
M-00918,EAST,80.94,2026-03-30
M-01065,EAST,18.29,2026-03-12
M-01934,SOUTH,17.84,2026-03-09
M-00810,SOUTH,20.97,2026-03-21
M-01940,EAST,16.38,2026-03-24
M-01274,EAST,23.25,2026-03-04
M-00961,WEST,97.32,2026-03-23
M-01285,SOUTH,96.43,2026-03-15
M-00291,WEST,94.96,2026-03-02
M-00496,NORTH,70.81,2026-03-17
M-00381,EAST,19.12,2026-03-14
M-01069,NORTH,492.86,2026-03-23
M-01485,EAST,24.6,2026-03-14
M-01996,EAST,67.47,2026-03-16
M-01980,NORTH,91.19,2026-03-12
M-00172,EAST,9.88,2026-03-18
M-01006,WEST,17.25,2026-03-06
M-01178,NORTH,21.35,2026-03-11
M-01811,EAST,80.3,2026-03-27
M-01872,EAST,15.42,2026-03-24
M-01996,EAST,99.52,2026-03-28
M-00587,NORTH,19.0,2026-03-22
M-01227,NORTH,17.52,2026-03-03
M-01814,SOUTH,97.29,2026-03-24
M-00643,WEST,366.99,2026-03-30
M-01455,NORTH,16.51,2026-03-08
M-00137,EAST,96.36,2026-03-09
M-00536,WEST,484.93,2026-03-09
M-00848,WEST,21.4,2026-03-19
M-01450,EAST,19.17,2026-03-04
,EAST,242.45,2026-03-19
,SOUTH,417.17,2026-03-22
M-00643,WEST,441.94,2026-03-20
M-00652,EAST,18.64,2026-03-10
M-00058,SOUTH,77.59,2026-03-24
M-01574,SOUTH,15.82,2026-03-10
M-01062,EAST,15.49,2026-03-18
M-01572,EAST,11.04,2026-03-27
M-00893,NORTH,15.99,2026-03-12
M-01611,EAST,102.66,2026-03-31
M-00214,EAST,87.27,2026-03-05
M-00052,EAST,17.27,2026-03-15
M-01551,EAST,18.97,2026-03-18
M-01137,NORTH,15.94,2026-03-29
M-00828,WEST,14.68,2026-03-17
M-01853,NORTH,15.99,2026-03-30
M-00892,EAST,19.19,2026-03-07
M-00356,WEST,13.34,2026-03-17
M-00652,EAST,19.35,2026-03-07
M-01395,NORTH,89.95,2026-03-17
M-01559,SOUTH,88.65,2026-03-03
M-00893,NORTH,16.92,2026-03-27
M-00799,WEST,20.3,2026-03-01
M-01878,WEST,17.18,2026-03-24
M-00399,SOUTH,11.26,2026-03-04
M-01348,SOUTH,16.81,2026-03-02
M-01828,SOUTH,72.53,2026-03-14
M-00381,EAST,16.95,2026-03-27
M-00406,NORTH,15.26,2026-03-24
M-00121,EAST,353.61,2026-03-25
M-01627,NORTH,87.23,2026-03-07
M-00137,EAST,66.17,2026-03-01
M-00627,SOUTH,91.83,2026-03-19
M-00782,NORTH,19.39,2026-03-31
M-01611,EAST,107.21,2026-03-10
M-00635,EAST,11.76,2026-03-12
M-01753,EAST,18.91,2026-03-17
M-00700,EAST,86.17,2026-03-26
M-01576,NORTH,17.84,2026-03-11
M-00113,EAST,17.22,2026-03-10
M-00961,WEST,86.31,2026-03-11
M-01943,NORTH,89.67,2026-03-16
M-00671,WEST,19.85,2026-03-07
M-01032,EAST,95.57,2026-03-24
M-00462,NORTH,18.07,2026-03-26
M-01675,EAST,96.9,2026-03-21
M-01800,NORTH,119.52,2026-03-27
M-00600,WEST,11.24,2026-03-12
M-01227,NORTH,16.07,2026-03-21
M-00235,EAST,87.94,2026-03-27
M-01785,WEST,76.85,2026-03-12
M-00992,EAST,85.65,2026-03-04
M-01889,NORTH,9.88,2026-03-02
M-01032,EAST,96.98,2026-03-30
M-01652,EAST,18.27,2026-03-06
M-00584,EAST,433.7,2026-03-25
M-00526,SOUTH,15.99,2026-03-10
M-00278,SOUTH,85.83,2026-03-13
M-01893,SOUTH,21.83,2026-03-14
M-01005,NORTH,19.76,2026-03-20
M-00961,WEST,95.9,2026-03-29
M-01761,SOUTH,17.39,2026-03-28
M-00529,EAST,10.81,2026-03-12
M-01546,EAST,446.63,2026-03-07
M-00947,WEST,21.14,2026-03-07
,SOUTH,245.87,2026-03-07
M-01032,EAST,85.11,2026-03-28
M-00595,SOUTH,11.12,2026-03-17
M-00150,WEST,72.46,2026-03-19
M-00092,WEST,21.16,2026-03-19
M-00816,EAST,77.57,2026-03-16
M-00491,WEST,16.49,2026-03-18
M-00468,SOUTH,17.29,2026-03-31
M-01734,WEST,18.52,2026-03-25
M-00659,WEST,8.37,2026-03-28
M-00559,WEST,12.45,2026-03-05
M-01020,WEST,78.69,2026-03-15
M-00889,NORTH,118.13,2026-03-26
M-00314,WEST,18.94,2026-03-04
M-01306,SOUTH,20.66,2026-03-25
M-01351,WEST,13.76,2026-03-07
M-00760,WEST,14.16,2026-03-29
M-01261,WEST,15.54,2026-03-07
M-01814,SOUTH,78.05,2026-03-17
M-00417,EAST,15.92,2026-03-07
M-00795,NORTH,62.22,2026-03-04
M-01006,WEST,19.58,2026-03-20
,NORTH,471.33,2026-03-12
M-00816,EAST,93.04,2026-03-05
M-00389,SOUTH,17.67,2026-03-09
M-01719,SOUTH,18.9,2026-03-28
M-00417,EAST,17.53,2026-03-29
M-01351,WEST,17.59,2026-03-15
M-01875,EAST,73.19,2026-03-25
M-00121,EAST,510.41,2026-03-23
M-00363,EAST,19.44,2026-03-04
M-00356,WEST,16.77,2026-03-08
M-01119,WEST,129.28,2026-03-02
M-01455,NORTH,21.12,2026-03-05
M-01693,NORTH,20.23,2026-03-18
M-01661,NORTH,14.24,2026-03-16
